maintenance_id,equipment_id,site_id,date_key,maintenance_date,maintenance_type,service_category,duration_hours,labor_cost,parts_cost,technician
MNT00635,TRK022,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,5.8,1821.17,3817.6,Tech-E
MNT00636,TRK023,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,4.0,1657.5,7852.9,Tech-D
MNT00637,TRK023,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,2.3,949.89,1856.64,Tech-E
MNT00638,TRK023,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,4.5,1014.97,4902.41,Tech-E
MNT00639,TRK023,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,2.8,1766.62,6383.6,Tech-A
MNT00640,TRK023,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,5.1,2013.73,2625.28,Tech-A
MNT00641,TRK023,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,5.7,2229.0,4602.67,Tech-E
MNT00642,TRK023,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,4.9,931.22,3076.6,Tech-C
MNT00643,TRK023,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,6.0,1759.82,1523.94,Tech-C
MNT00644,TRK023,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,5.1,1791.36,4948.55,Tech-E
MNT00645,TRK023,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,2.3,1791.7,7874.48,Tech-D
MNT00646,TRK023,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,3.3,1588.83,7581.94,Tech-A
MNT00647,TRK023,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,5.7,996.77,7368.6,Tech-D
MNT00648,TRK023,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,4.5,1157.43,3129.56,Tech-A
MNT00649,TRK023,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,3.3,1087.87,6994.17,Tech-A
MNT00650,TRK023,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,5.9,1967.04,7375.96,Tech-C
MNT00651,TRK023,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,5.8,1319.01,6074.42,Tech-D
MNT00652,TRK023,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,3.5,932.01,3629.73,Tech-C
MNT00653,TRK023,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,2.5,1513.68,5283.54,Tech-E
MNT00654,TRK023,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,5.1,1176.6,2319.32,Tech-D
MNT00655,TRK023,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,5.0,2338.57,2486.0,Tech-A
MNT00656,TRK023,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,4.6,852.12,7556.48,Tech-D
MNT00657,TRK023,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.9,2201.75,7555.71,Tech-D
MNT00658,TRK023,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,5.1,2191.41,4029.75,Tech-B
MNT00659,TRK023,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.6,1244.11,3051.04,Tech-A
MNT00660,TRK023,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,4.6,1128.43,2457.45,Tech-A
MNT00661,TRK023,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,4.2,913.57,7161.44,Tech-D
MNT00662,TRK023,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,5.2,2426.12,7226.87,Tech-D
MNT00663,TRK023,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,2.4,1150.17,2908.1,Tech-D
MNT00664,TRK023,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,2.1,2204.17,4559.52,Tech-A
MNT00665,TRK024,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,4.7,2426.9,1679.13,Tech-E
MNT00666,TRK024,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,4.5,1775.25,3628.3,Tech-C
MNT00667,TRK024,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,5.0,2005.37,5724.94,Tech-D
MNT00668,TRK024,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,5.9,2107.89,3075.59,Tech-C
MNT00669,TRK024,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,5.0,2140.64,4759.18,Tech-B
MNT00670,TRK024,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,5.2,1504.89,6487.56,Tech-E
MNT00671,TRK024,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,3.7,1698.34,6646.46,Tech-C
MNT00672,TRK024,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,5.4,2093.82,5944.28,Tech-D
MNT00673,TRK024,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,5.2,2225.09,4725.56,Tech-E
MNT00674,TRK024,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,2.9,1981.88,3501.44,Tech-C
MNT00675,TRK024,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,4.1,2315.15,4989.57,Tech-C
MNT00676,TRK024,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,3.5,2476.15,2466.23,Tech-B
MNT00677,TRK024,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,3.8,1454.84,6345.22,Tech-A
MNT00678,TRK024,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,2.9,1679.0,7958.34,Tech-C
MNT00679,TRK024,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,2.1,1480.07,5993.77,Tech-E
MNT00680,TRK024,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,5.0,1597.16,2844.75,Tech-B
MNT00681,TRK024,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,3.7,1878.84,4765.31,Tech-B
MNT00682,TRK024,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,4.5,2170.03,1606.35,Tech-D
MNT00683,TRK024,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,3.8,2468.88,3384.55,Tech-C
MNT00684,TRK024,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,3.6,1909.16,5411.91,Tech-A
MNT00685,TRK024,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,2.2,1153.87,3495.64,Tech-A
MNT00686,TRK024,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,2.1,1511.95,1926.25,Tech-B
MNT00687,TRK024,NW02,20240115,2024-01-15 06:00:00,Scheduled,Preventive Service,4.2,2203.65,2818.79,Tech-E
MNT00688,TRK024,NW02,20240331,2024-03-31 00:00:00,Scheduled,Filter Replacement,3.6,1422.13,5371.91,Tech-E
MNT00689,TRK024,NW02,20240620,2024-06-20 06:00:00,Scheduled,Brake Inspection,4.6,1242.64,2533.21,Tech-E
MNT00690,TRK024,NW02,20240910,2024-09-10 00:00:00,Scheduled,Filter Replacement,2.9,2232.75,7116.05,Tech-A
MNT00691,TRK024,NW02,20241124,2024-11-24 06:00:00,Scheduled,Tire Rotation,5.8,1532.45,3421.9,Tech-A
MNT00692,TRK024,NW02,20250213,2025-02-13 06:00:00,Scheduled,Brake Inspection,2.3,2408.37,3425.08,Tech-E
MNT00693,TRK024,NW02,20250506,2025-05-06 00:00:00,Scheduled,Tire Rotation,4.4,2188.87,6399.82,Tech-E
MNT00694,TRK025,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.6,926.72,3045.58,Tech-B
MNT00695,TRK025,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.4,1431.45,3700.88,Tech-B
MNT00696,TRK025,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,3.9,1427.61,5617.75,Tech-E
MNT00697,TRK025,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,2.3,1667.26,5555.85,Tech-A
MNT00698,TRK025,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,4.4,829.85,6643.81,Tech-C
MNT00699,TRK025,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,4.0,1815.58,2254.78,Tech-D
MNT00700,TRK025,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,5.5,2228.39,2157.68,Tech-A
MNT00701,TRK025,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,3.9,1948.85,4482.78,Tech-D
MNT00702,TRK025,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,2.9,1607.39,4837.32,Tech-A
MNT00703,TRK025,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,3.1,2385.49,3331.12,Tech-C
MNT00704,TRK025,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,5.1,1781.23,4207.53,Tech-B
MNT00705,TRK025,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,4.4,2119.45,4278.15,Tech-E
MNT00706,TRK025,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,5.8,916.95,3653.38,Tech-E
MNT00707,TRK025,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.2,2470.53,3111.66,Tech-D
MNT00708,TRK025,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,3.0,1910.16,7256.43,Tech-D
MNT00709,TRK025,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.2,1220.48,5152.0,Tech-D
MNT00710,TRK025,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,2.9,1290.91,7270.55,Tech-A
MNT00711,TRK025,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,5.1,824.92,3631.52,Tech-B
MNT00712,TRK025,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.6,2094.12,2147.04,Tech-E
MNT00713,TRK025,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,4.7,2017.56,7896.49,Tech-B
MNT00714,TRK025,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,5.2,1132.45,6304.01,Tech-B
MNT00715,TRK025,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,4.7,1748.52,6347.09,Tech-D
MNT00716,TRK025,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,5.0,2338.52,5630.59,Tech-A
MNT00717,TRK025,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,4.0,2244.46,2898.0,Tech-A
MNT00718,TRK025,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,2.7,1558.23,7481.88,Tech-E
MNT00719,TRK025,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,3.2,1860.68,4937.74,Tech-D
MNT00720,TRK025,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,5.1,2139.95,2415.43,Tech-D
MNT00721,TRK025,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,2.2,2442.28,5172.35,Tech-C
MNT00722,TRK025,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,2.8,1158.36,1951.54,Tech-A
MNT00723,TRK026,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,3.1,1880.34,4513.16,Tech-B
MNT00724,TRK026,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,4.4,2460.38,4223.68,Tech-B
MNT00725,TRK026,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,4.4,869.36,4987.29,Tech-D
MNT00726,TRK026,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,3.6,1160.15,6595.3,Tech-A
MNT00727,TRK026,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,4.4,1510.53,7968.79,Tech-D
MNT00728,TRK026,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.6,2339.98,4667.07,Tech-B
MNT00729,TRK026,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,4.9,857.33,3125.18,Tech-E
MNT00730,TRK026,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.6,1657.12,7403.15,Tech-C
MNT00731,TRK026,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,4.6,1892.1,7156.03,Tech-D
MNT00732,TRK026,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,5.4,2376.17,5994.23,Tech-B
MNT00733,TRK026,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,5.2,2448.35,6607.72,Tech-E
MNT00734,TRK026,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,3.4,1090.93,3956.69,Tech-D
MNT00735,TRK026,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,3.4,816.75,6236.59,Tech-B
MNT00736,TRK026,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,5.3,1750.43,2379.28,Tech-C
MNT00737,TRK026,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,5.5,1844.86,5809.91,Tech-A
MNT00738,TRK026,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,3.5,2497.35,6986.34,Tech-B
MNT00739,TRK026,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,4.2,1597.25,5700.11,Tech-A
MNT00740,TRK026,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,3.7,1517.55,4855.02,Tech-A
MNT00741,TRK026,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,5.9,2232.59,2953.16,Tech-C
MNT00742,TRK026,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,3.5,1207.53,5000.54,Tech-D
MNT00743,TRK026,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,5.8,1887.86,7453.07,Tech-B
MNT00744,TRK026,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,3.0,992.21,5281.74,Tech-E
MNT00745,TRK026,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,2.2,2316.54,3949.09,Tech-A
MNT00746,TRK026,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,4.2,1750.68,3805.01,Tech-D
MNT00747,TRK026,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,2.6,1878.43,5762.48,Tech-C
MNT00748,TRK026,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,4.3,1279.66,5501.55,Tech-C
MNT00749,TRK026,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,2.2,1678.17,5306.42,Tech-E
MNT00750,TRK026,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,2.8,856.6,7720.33,Tech-B
MNT00751,TRK026,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,4.3,1749.54,1642.96,Tech-A
MNT00752,TRK027,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,2.7,2142.27,4617.35,Tech-E
MNT00753,TRK027,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,3.1,876.34,7212.68,Tech-E
MNT00754,TRK027,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,5.5,896.45,3375.84,Tech-D
MNT00755,TRK027,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,4.8,1020.27,1759.79,Tech-E
MNT00756,TRK027,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,3.2,2104.16,5541.33,Tech-E
MNT00757,TRK027,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,2.8,1540.88,2110.96,Tech-A
MNT00758,TRK027,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,5.6,1139.51,7091.77,Tech-E
MNT00759,TRK027,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.5,894.96,2982.9,Tech-D
MNT00760,TRK027,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,3.9,1659.49,4289.13,Tech-D
MNT00761,TRK027,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,2.8,2344.18,7456.17,Tech-E
MNT00762,TRK027,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,5.3,1641.15,7222.41,Tech-C
MNT00763,TRK027,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,3.8,1753.07,5464.73,Tech-A
MNT00764,TRK027,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,5.4,1651.84,6029.16,Tech-B
MNT00765,TRK027,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,3.8,2332.05,3796.83,Tech-B
MNT00766,TRK027,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,3.3,1145.11,3514.37,Tech-E
MNT00767,TRK027,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,5.7,1454.09,6963.6,Tech-C
MNT00768,TRK027,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,4.8,2155.04,5872.28,Tech-B
MNT00769,TRK027,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,2.3,1898.59,2448.47,Tech-D
MNT00770,TRK027,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,3.3,914.01,5808.61,Tech-C
MNT00771,TRK027,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,4.8,2211.71,6875.45,Tech-A
MNT00772,TRK027,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,5.1,998.57,7694.67,Tech-A
MNT00773,TRK027,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,3.5,1509.2,2320.31,Tech-B
MNT00774,TRK027,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,3.3,1563.33,7760.09,Tech-B
MNT00775,TRK027,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,5.8,887.79,4562.93,Tech-C
MNT00776,TRK027,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,3.5,1312.36,7314.84,Tech-D
MNT00777,TRK027,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.1,1850.71,6525.99,Tech-B
MNT00778,TRK027,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,3.4,1406.3,3510.43,Tech-A
MNT00779,TRK027,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,4.5,2313.37,2863.03,Tech-C
MNT00780,TRK027,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,2.9,2407.45,7643.77,Tech-D
MNT00781,TRK028,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,4.4,2469.56,4649.95,Tech-E
MNT00782,TRK028,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,4.6,1366.01,6694.91,Tech-B
MNT00783,TRK028,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,5.5,1623.23,1539.18,Tech-E
MNT00784,TRK028,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,5.9,828.74,7585.19,Tech-E
MNT00785,TRK028,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,3.0,2411.05,6528.73,Tech-D
MNT00786,TRK028,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,2.6,1385.36,7174.42,Tech-D
MNT00787,TRK028,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,4.2,2362.29,2560.69,Tech-A
MNT00788,TRK028,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,5.7,2010.96,2058.51,Tech-C
MNT00789,TRK028,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,3.1,1628.67,7417.83,Tech-A
MNT00790,TRK028,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,5.1,1600.71,7237.21,Tech-A
MNT00791,TRK028,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,3.1,1569.21,6187.17,Tech-E
MNT00792,TRK028,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,4.0,983.65,7061.69,Tech-B
MNT00793,TRK028,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,3.2,2276.37,2954.25,Tech-C
MNT00794,TRK028,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,4.0,1938.41,5166.11,Tech-B
MNT00795,TRK028,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,4.5,1578.86,2309.7,Tech-A
MNT00796,TRK028,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,4.2,2005.24,7792.09,Tech-D
MNT00797,TRK028,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,4.5,823.56,6390.38,Tech-D
MNT00798,TRK028,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,2.2,890.78,2912.1,Tech-A
MNT00799,TRK028,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,4.7,1459.63,7417.64,Tech-D
MNT00800,TRK028,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,3.4,1569.12,4816.41,Tech-D
MNT00801,TRK028,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,4.0,1623.16,2678.79,Tech-D
MNT00802,TRK028,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,3.0,1256.15,4778.59,Tech-C
MNT00803,TRK028,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,5.1,2045.51,1758.03,Tech-C
MNT00804,TRK028,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,2.2,2416.22,2635.49,Tech-A
MNT00805,TRK028,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,6.0,1738.58,1965.08,Tech-D
MNT00806,TRK028,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,3.6,1334.06,1847.05,Tech-C
MNT00807,TRK028,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,5.8,2483.92,2068.86,Tech-A
MNT00808,TRK028,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,4.4,1227.77,6799.33,Tech-C
MNT00809,TRK028,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,4.4,1978.31,5176.8,Tech-E
MNT00810,TRK029,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.8,2284.74,7569.09,Tech-A
MNT00811,TRK029,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,3.0,1004.88,3782.93,Tech-A
MNT00812,TRK029,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,3.4,915.65,4163.05,Tech-D
MNT00813,TRK029,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,4.3,2108.48,1979.02,Tech-E
MNT00814,TRK029,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,5.1,1528.4,5480.35,Tech-E
MNT00815,TRK029,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,5.3,946.85,3224.59,Tech-C
MNT00816,TRK029,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,5.0,1963.6,4266.05,Tech-B
MNT00817,TRK029,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,5.0,2134.5,5878.88,Tech-E
MNT00818,TRK029,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,2.4,2267.41,1753.68,Tech-B
MNT00819,TRK029,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,5.9,1010.13,2588.76,Tech-D
MNT00820,TRK029,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,5.1,2284.39,2461.02,Tech-E
MNT00821,TRK029,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,3.9,1000.85,4869.25,Tech-A
MNT00822,TRK029,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,5.1,2228.6,4634.24,Tech-C
MNT00823,TRK029,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,3.1,1386.8,2975.17,Tech-D
MNT00824,TRK029,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,2.7,1506.06,4423.05,Tech-E
MNT00825,TRK029,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,2.8,869.96,2452.25,Tech-C
MNT00826,TRK029,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,3.3,1462.24,3086.24,Tech-D
MNT00827,TRK029,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,3.7,925.14,1990.27,Tech-B
MNT00828,TRK029,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,2.4,1934.73,5189.74,Tech-A
MNT00829,TRK029,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.6,842.37,5588.6,Tech-C
MNT00830,TRK029,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,4.0,1742.64,3569.94,Tech-D
MNT00831,TRK029,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,4.2,1543.98,4232.68,Tech-D
MNT00832,TRK029,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,4.2,1203.43,5335.4,Tech-C
MNT00833,TRK029,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,4.1,1093.83,5780.21,Tech-B
MNT00834,TRK029,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,2.4,1020.69,4191.38,Tech-C
MNT00835,TRK029,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,3.9,1413.79,4793.59,Tech-C
MNT00836,TRK029,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,3.1,1396.54,4397.5,Tech-D
MNT00837,TRK029,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,3.9,1635.15,6320.75,Tech-E
MNT00838,TRK029,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,3.0,2124.87,6484.56,Tech-A
MNT00839,TRK030,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,3.7,989.26,3412.89,Tech-B
MNT00840,TRK030,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,2.8,1874.54,4408.12,Tech-D
MNT00841,TRK030,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,3.4,2313.94,7327.64,Tech-C
MNT00842,TRK030,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,5.0,1273.55,2996.9,Tech-C
MNT00843,TRK030,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.9,1133.61,6474.44,Tech-E
MNT00844,TRK030,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,4.0,1219.56,5282.59,Tech-A
MNT00845,TRK030,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,5.4,945.07,7570.13,Tech-D
MNT00846,TRK030,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,4.7,1338.93,2481.99,Tech-E
